node_id,lat,lon,addr:housenumber,addr:postcode,addr:street,building,building:levels,denomination,historic,landuse,leisure,tourism,sport,area
206291994,36.1700614,-115.1437577,,,,,,,,,,hotel,,6.51E-07
206291995,36.1695849,-115.144054,,,,parking,,,,,,,,3.75E-07
206291996,36.1696407,-115.1472562,,,,,,,,,,,,1.00E-07
206291997,36.1703905,-115.1438322,,,,,,,,,,,,8.36E-08
206291998,36.1709148,-115.1475196,,,,,,,,,,,,1.66E-07
206291999,36.1698379,-115.1436371,,,,,,,,,,,,1.07E-07
206292000,36.1694271,-115.1473913,,,,,,,,,,,,1.20E-07
206787823,36.1703164,-115.1423969,,,,,,,,,,,,1.90E-08
207127668,36.1704163,-115.1374609,,,,,,,,,,,,1.05E-07
207127669,36.1720847,-115.1384171,,,,,,,,,,,,4.52E-08
207127673,36.1706034,-115.1373468,,,,,,,,,,,,6.20E-08
207127674,36.1711519,-115.1375959,,,,,,,,,,,,6.73E-08
207127676,36.1716864,-115.1386489,,,,,,,,,,,,1.10E-07
207127678,36.1697366,-115.1378804,,,,,,,,,,hotel,,5.67E-08
207127680,36.1718708,-115.1356999,,,,,,,,,,,,5.79E-08
207127681,36.1722925,-115.1381904,,,,,,,,,,,,2.07E-08
207127682,36.1699884,-115.1377685,,,,,,,,,,,,8.96E-08
207127683,36.1698894,-115.136961,,,,parking,,,,,,,,4.50E-07
207212836,36.1677858,-115.1449444,,,,,,,,,,,,1.62E-07
207212837,36.1678224,-115.1434633,,,,,,,,,,,,6.35E-08
207212838,36.1673636,-115.1457939,,,,,,,,,,,,2.08E-07
207212839,36.1677015,-115.1435431,,,,,,,,,,,,6.54E-08
207212840,36.1680399,-115.1439258,,,,,,,,,,,,7.90E-08
207212841,36.1678333,-115.144913,,,,,,,,,,,,8.86E-08
207630732,36.1690626,-115.1476277,301,89101,South Main Street,,,,,,,hotel,,5.08E-08
207630733,36.1682955,-115.1481107,,,,,,,,,,,,3.26E-09
207630734,36.1724053,-115.1414922,,,,,,,,,,,,1.23E-08
207630735,36.168645,-115.1479016,,,,,,,,,,,,4.30E-08
207630736,36.1682939,-115.1483243,,,,,,,,,,,,1.46E-08
207630737,36.1684193,-115.1480511,,,,,,,,,,,,9.18E-08
207630738,36.1683166,-115.1474749,,,,,,,,,,,,7.93E-08
207630739,36.1723639,-115.1418247,,,,,,,,,,,,1.00E-07
208084753,36.15921,-115.1531925,,,,,,,,,,,,1.06E-07
208084754,36.1599359,-115.1521386,,,,,,,,,,,,4.50E-08
208375943,36.240524,-115.209058,,,,,,,,,,,,6.09E-07
208375953,36.2404156,-115.2081749,,,,,,,,,,,,1.23E-07
208375959,36.2403488,-115.2098101,,,,,,,,,,,,8.73E-08
208375967,36.2406925,-115.2082098,,,,,,,,,,,,6.11E-08
208376495,36.2376218,-115.2092463,,,,,,,,,,,,7.28E-08
208376496,36.237487,-115.2098265,,,,,,,,,,,,3.56E-07
208376497,36.2374555,-115.2086561,,,,,,,,,,,,4.61E-07
208376499,36.2376151,-115.2081728,,,,,,,,,,,,3.21E-08
208376500,36.2379088,-115.2103622,,,,,,,,,,,,1.11E-07
208384162,36.2612378,-115.247436,,,,,,,,,,,,6.35E-08
208384176,36.2587591,-115.2480954,5445,89130,Drexel Road,,,,,,,,,6.51E-07
208384177,36.2606396,-115.2484352,,,,,,,,,,,,5.38E-08
208384190,36.2607381,-115.2478232,7075,89130,Ann Road,,,,,,,,,5.92E-07
211286315,52.4724325,10.5435019,87a,38518,Braunschweiger Stra©¬e,,,,,,adult_gaming_centre,,,
214707914,36.320855,-115.2867097,,,,,,,,,,,,1.63E-07
214886475,36.3017549,-115.2865177,,,,,,,,,,,,1.33E-06
214897738,36.3020812,-115.2791054,,,,,,,,,,,,3.03E-07
217185228,36.1687297,-115.1735398,,,,,,,,,,,,6.36E-08
217185231,36.1698605,-115.1729588,,,,hut,,,,,,,,4.29E-09
217185233,36.1696914,-115.1749794,,,,,,,,,,,,1.84E-08
217185235,36.1701032,-115.1744789,,,,roof,,,,,,,,5.81E-09
217185237,36.1697026,-115.1734798,,,,,,,,,,,,3.87E-09
217185246,36.1692958,-115.1747552,,,,,,,,,,,,1.59E-07
217185249,36.1693456,-115.173625,,,,,,,,,,,,2.56E-08
